"d_codigo";"d_asenta";"fk_c_CP"
56816;"Guadalupe Hidalgo";15068
56860;"La Loma";15050
56863;"San Pedro";15050
56864;"El Tezontlal";15050
56864;"El Tititlal";15050
56864;"Camino a la Mina";15050
56864;"La Rosita";15050
56870;"Techachal";15050
56880;"Emiliano Zapata";15094
56884;"El Cerro";15094
56884;"Granja Alborada";15094
56884;"Chimalaca";15094
56894;"Texcalama (El Montoncito Texcalama)";15094
56895;"Cuauhnextle";15094
56895;"Piñuelas (Guayabitos)";15094
56905;"Nestor Soriano";15009
56920;"Camino al Salto (Coapexco)";15009
56930;"Las Cartoneras";15009
56953;"San Diego Tlaxcatitla";15009
56954;"Camino a Pahuacan (Colonia Nestor Soriano)";15009
56954;"Vetania";15009
56954;"El Arenal";15009
56963;"El Ocotal";15009
56965;"San Juan Grande";15009
56980;"San Juan Tehuixtitlan Centro";15015
56983;"Nexapa";15015
56993;"Tepicila";15034
57000;"Benito Juarez (La Aurora)";15058
57100;"Valle de Aragon";15058
57103;"Poligono del Bordo de Xochiaca";15058
57120;"Campestre Guadalupana";15058
57129;"Ampliacion Campestre Guadalupana";15058
57130;"Las Antenas o Claustro de Sor Juana Ines de la C.";15058
57130;"Impulsora Popular Avicola";15058
57138;"Canal de Sales";15058
57138;"Bosques de Viena";15058
57139;"Plazas de Aragon";15058
57140;"Jardines de Guadalupe";15058
57150;"Vergel de Guadalupe";15058
57158;"Joyas de Aragon";15058
57170;"Bosques de Aragon";15058
57178;"Las Armas";15058
57179;"Prados de Aragon";15058
57180;"Ciudad Lago";15058
57185;"Ampliacion Ciudad Lago";15058
57185;"Ampliacion Ciudad Lago El Triangulo";15058
57185;"Cuchilla del Tesoro";15058
57189;"Ampliacion Ciudad Lago Comunicaciones";15058
57200;"El Sol";15058
57205;"Ciudad Jardin";15058
57210;"Estado de Mexico";15058
57300;"Tamaulipas";15058
57300;"Tamaulipas Seccion Virgencitas";15058
57310;"Tamaulipas Seccion Las Flores";15058
57310;"Tamaulipas Seccion Palmar";15058
57400;"El Barco Primera Seccion";15058
57400;"El Barco Segunda Seccion";15058
57400;"El Barco Tercera Seccion";15058
57410;"Maravillas";15058
57420;"Nezahualcoyotl Primera Seccion";15058
57420;"Nezahualcoyotl Segunda Seccion";15058
57420;"Nezahualcoyotl Tercera Seccion";15058
57425;"Perete";15058
57430;"Porvenir";15058
57440;"Las Palmas";15058
57440;"Martinez del Llano";15058
57440;"Xochitenco";15058
57450;"angel Veraza";15058
57450;"Volcanes";15058
57460;"Juarez Pantitlan";15058
57465;"Nueva Juarez Pantitlan Primera Seccion";15058
57465;"San Mateito";15058
57465;"Aurorita";15058
57465;"Formando Hogar";15058
57465;"Joyita";15058
57465;"Amipant";15058
57465;"Mi Retiro";15058
57465;"Nueva Juarez Pantitlan Tercera Seccion";15058
57465;"Nueva Juarez Pantitlan Segunda Seccion";15058
57500;"Agua Azul Grupo C Super 4 y Super 23";15058
57500;"Agua Azul Grupo A Super 4";15058
57500;"Central";15058
57500;"Agua Azul Grupo B Super 4";15058
57500;"Agua Azul Grupo B Super 23";15058
57510;"Agua Azul Seccion Pirules";15058
57520;"Porfirio Diaz";15058
57530;"Modelo";15058
57600;"Ampliacion Romero Seccion Las Fuentes";15058
57610;"Pavon Seccion Silvia";15058
57620;"Mexico Primera Seccion";15058
57620;"Mexico Segunda Seccion";15058
57630;"Romero";15058
57700;"Evolucion Super 24";15058
57700;"Evolucion Super 22";15058
57700;"Evolucion Super 43";15058
57700;"Evolucion";15058
57708;"Evolucion Poniente";15058
57709;"Ampliacion Evolucion";15058
57710;"General Jose Vicente Villada";15058
57718;"Ampliacion General Jose Vicente Villada Oriente";15058
57718;"Ampliacion General Jose Vicente Villada Super 44";15058
57719;"Ampliacion General Jose Vicente Villada Poniente";15058
57720;"Atlacomulco";15058
57730;"Metropolitana Primera Seccion";15058
57739;"San Lorenzo";15058
57740;"Metropolitana Segunda Seccion";15058
57750;"Metropolitana Tercera Seccion";15058
57760;"Ampliacion General Jose Vicente Villada Super 43";15058
57800;"Esperanza";15058
57810;"Izcalli Nezahualcoyotl";15058
57820;"La Perla";15058
57830;"Ampliacion La Perla Reforma";15058
57840;"Reforma";15058
57849;"Reforma A Seccion 1";15058
57900;"Las aguilas";15058
57910;"Constitucion de 1857";15058
57920;"Santa Martha";15058
57930;"Manantiales";15058
57940;"Loma Bonita";15058
57950;"Ampliacion Las aguilas";15058
58000;"Centro Historico";16053
58010;"Juarez";16053
58010;"Molino de Parras";16053
58020;"Cuauhtemoc";16053
58020;"Ventura Puente";16053
58030;"Morelos";16053
58040;"Felicitas del Rio";16053
58040;"Gustavo Diaz Ordaz";16053
58048;"Manuel Villalongin";16053
58049;"Jardines del Toreo";16053
58049;"Ampliacion Jardines del Toreo";16053
58050;"Cosmos";16053
58050;"Lomas de la Huerta";16053
58050;"Paseos de la Hacienda";16053
58050;"Tlalpujahua";16053
58050;"La Pradera";16053
58055;"Villas de Fatima";16053
58056;"Arboledas";16053
58056;"Los Fresnos";16053
58056;"Vista Hermosa";16053
58056;"Pinar de el Rio";16053
58056;"Ampliacion Los Fresnos";16053
58056;"Ampliacion Vista Hermosa";16053
58056;"General Mariano Jimenez";16053
58057;"Los Pinos de Michoacan";16053
58058;"Morelia 450";16053
58060;"Alberto Oviedo Mota";16053
58060;"Residencial del Sur";16053
58060;"Villa Universidad";16053
58066;"Valle Quieto";16053
58066;"Ampliacion Valle Quieto";16053
58067;"INFONAVIT Benito Juarez";16053
58069;"Rincon Quieto";16053
58070;"Felix Ireta";16053
58078;"Estrella";16053
58080;"Colonial Morelia";16053
58080;"La Huerta";16053
58080;"Ampliacion La Huerta";16053
58080;"Leona Vicario";16053
58080;"Arcoiris";16053
58080;"Bosques de la Huerta";16053
58080;"Ampliacion Hacienda de la Huerta";16053
58086;"Hermanos Lopez Rayon";16053
58087;"La Camelina";16053
58087;"Rinconada La Huerta";16053
58087;"Paseo los Encinos";16053
58088;"Andres Quintana Roo";16053
58088;"Josefa Ortiz de Dominguez";16053
58088;"Salvador Iriarte Montes";16053
58088;"El Pastizal";16053
58088;"Las Magnolias";16053
58089;"Ampliacion Nor-oeste La Huerta";16053
58089;"Santillan la Huerta";16053
58089;"Xangari";16053
58090;"Ampliacion Balcones de Santa Maria";16053
58090;"Las Torrecillas";16053
58090;"Bugambilias";16053
58090;"Lomas de Santa Maria";16053
58090;"Los Encinos";16053
58090;"Ampliacion Los Encinos";16053
58090;"Rey Tariacuri";16053
58090;"Rincon de Vista Bella";16053
58090;"Santa Cecilia";16053
58090;"Ampliacion Santa Cecilia";16053
58090;"Vista Bella";16053
58090;"Villas de la Montaña";16053
58090;"Camino Real";16053
58090;"Altos del Durazno";16053
58090;"Rincon del Cielo";16053
58095;"Rector Diaz Rubio";16053
58095;"Pradera del Sur";16053
58095;"Loma Bonita del Sur";16053
58095;"Loma Larga Oriente";16053
58095;"Praderas del Sur II";16053
58095;"Progreso del Sur";16053
58095;"Torrecillas del Sur";16053
58095;"Valle de los Arcos";16053
58095;"Peña Blanca";16053
58095;"Buenos Aires";16053
58095;"Loma Larga";16053
58095;"Loma Dorada del Sur";16053
58095;"Puerta Blanca";16053
58095;"Valle El Rosario";16053
58095;"Jardines del Sur";16053
58095;"Los Tucanes";16053
58095;"Puerto Banus";16053
58095;"Campo Real";16053
58095;"Felipe Sandoval";16053
58095;"Torres Altavista";16053
58095;"La Morita (Colonia la Morita)";16053
58095;"Mirador del Valle";16053
58096;"Lomas del Durazno";16053
58096;"Piedra Lisa";16053
58096;"Trincheras de Morelos";16053
58096;"Puerta Blanca";16053
58096;"Ampliacion Trincheras de Morelos";16053
58096;"Los Sauces";16053
58096;"Flor del Durazno";16053
58096;"Valle del Durazno";16053
58096;"Ejercito de Morelos";16053
58096;"Loma Alta";16053
58096;"Ampliacion El Valle";16053
58096;"10 de Junio";16053
58097;"Carlos Rivas Larrauri";16053
58097;"Cayetano Andrade";16053
58097;"Jose Trinidad Guido";16053
58097;"Ojo de Agua";16053
58097;"Ampliacion Cayetano Andrade";16053
58098;"Lomas de Vista Bella";16053
58098;"Purembe";16053
58098;"Sara Malfavon";16053
58099;"Nueva Jacarandas";16053
58100;"Los angeles";16053
58110;"Ejidal Francisco Villa";16053
58110;"General Pedro Maria Anaya";16053
58110;"Granjas del Maestro";16053
58110;"Prados Verdes";16053
58110;"Santiaguito";16053
58110;"Doctor Miguel Silva Gonzalez";16053
58110;"Juan Jose Codallos";16053
58110;"Jardines de Santiaguito";16053
58114;"La Joya";16053
58114;"Popular Progreso";16053
58114;"Ampliacion Popular Progreso";16053
58114;"Ignacio Zaragoza";16053
58114;"De las Canteras";16053
58115;"Lago I";16053
58115;"Ampliacion El Realito";16053
58115;"Lago II";16053
58115;"Ampliacion Unidos Santa Cruz";16053
58115;"Volcanes";16053
58115;"El Lago 3";16053
58116;"Cruz del Barreno";16053
58116;"El Realito";16053
58116;"Josefa Ocampo de Mata";16053
58116;"Loma Real";16053
58116;"Mariano Escobedo";16053
58116;"Martires de Uruapan";16053
58116;"Vicente Riva Palacio";16053
58116;"Villas del Real";16053
58116;"Ampliacion Gertrudis Sanchez";16053
58116;"Gertrudis Sanchez";16053
58116;"Torreon Nuevo";16053
58116;"Las Aves";16053
58116;"Ampliacion Torreon Nuevo";16053
58116;"Solidaridad";16053
58116;"Ampliacion Mariano Escobedo";16053
58116;"Villas del Real (Poniente)";16053
58116;"Ampliacion Solidaridad";16053
58116;"Luis Cordoba Reyes";16053
58117;"Lomas del Tecnologico";16053
58118;"Barrio Alto";16053
58118;"La Soledad";16053
58118;"Ampliacion La Soledad";16053
58118;"Ampliacion La Soledad (Norte)";16053
58118;"Bicentenario";16053
58118;"El Paraiso";16053
58120;"Lomas de Santiaguito";16053
58120;"INDECO Santiaguito";16053
58127;"Felipe Carrillo Puerto";16053
58127;"Lomas de San Juan";16053
58127;"Precursores de la Revolucion";16053
58128;"Alfonso Garcia Robles";16053
58128;"Profesor Jesus Romero Flores";16053
58128;"Tres de Agosto";16053
58128;"Clara Cordoba";16053
58128;"Santa Fe";16053
58128;"Satelite";16053
58128;"Centenario";16053
58130;"Industrial";16053
58130;"Obrera";16053
58140;"Cuatro de Marzo";16053
58140;"Esther Tapia";16053
58140;"Guadalupe";16053
58140;"Irrigacion";16053
58140;"Jardines de Guadalupe";16053
58140;"Javier Mina";16053
58140;"Linda Vista";16053
58140;"Torres del Tepeyac";16053
58140;"Popular Solidaria";16053
58146;"Francisca Xaviera Villegas";16053
58146;"Ampliacion Francisca Xaviera Villegas";16053
58146;"Jose Trinidad Salgado";16053
58146;"La Quemada";16053
58147;"Defensores de Puebla";16053
58147;"Leandro Valle";16053
58147;"Reforma";16053
58147;"Catorce de Febrero";16053
58147;"Mirador del Poniente";16053
58147;"Ricardo Flores Magon";16053
58147;"El Dorado";16053
58147;"Francisco Zarco";16053
58147;"Veintiseis de Julio";16053
58147;"Bosques del Quinceo";16053
58147;"Hermosa Provincia";16053
58147;"Dos de Diciembre";16053
58147;"Ampliacion Dos de Diciembre";16053
58148;"Emiliano Zapata";16053
58148;"Felix Arreguin";16053
58148;"Jose Maria Morelos";16053
58148;"Los alamos";16053
58148;"Wenceslao Victoria";16053
58148;"Ampliacion Felix Arreguin";16053
58149;"Eduardo Ruiz";16053
58149;"Ampliacion Eduardo Ruiz";16053
58149;"Ignacio Ramirez";16053
58149;"Unidos Santa Cruz";16053
58149;"Quinceo";16053
58149;"Nuevo Horizonte";16053
58149;"Gobernador Gildardo Magaña";16053
58149;"Batalla de Morelia";16053
58149;"Niños Heroes de Chapultepec";16053
58149;"Ampliacion Batalla de Morelia";16053
58149;"Jose Maria de Cabrera";16053
58149;"Eduardo Ruiz (Norte)";16053
58149;"El Resplandor";16053
58149;"Guillermo Prieto I";16053
58149;"Guillermo Prieto II";16053
58149;"Las Higueras";16053
58149;"Villa Hermosa";16053
58150;"Bocanegra";16053
58150;"Jacarandas";16053
58150;"Plan de Ayutla";16053
58150;"Tres Puentes";16053
58158;"Carlos Salazar";16053
58158;"Ampliacion Carlos Salazar";16053
58158;"Primo Tapia (Poniente)";16053
58160;"El Porvenir";16053
58160;"Las Flores";16053
58160;"Las Margaritas";16053
58160;"Ampliacion Las Margaritas";16053
58160;"Mauricio Martinez Solano";16053
58160;"Melchor Ocampo";16053
58168;"Ampliacion El Porvenir";16053
58168;"Santa Anita";16053
58170;"Lomas del Valle";16053
58175;"Ejidal Tres Puentes";16053
58178;"Las Mariposas";16053
58178;"Libertad";16053
58178;"Sentimientos de la Nacion";16053
58179;"Heroes de Bajan";16053
58179;"Jaujilla";16053
58179;"Valerio Trujano";16053
58179;"Villas del Sol";16053
58180;"Adolfo Lopez Mateos";16053
58180;"Ampliacion Adolfo Lopez Mateos";16053
58180;"Los Ejidos";16053
58180;"Adolfo Lopez Mateos (Oriente)";16053
58186;"Campestre los Manantiales";16053
58186;"Las Higueras";16053
58187;"Las aguilas";16053
58188;"Manantiales Poniente";16053
58188;"Ampliacion Los Manantiales";16053
58188;"Los Manantiales de Morelia";16053
58189;"Agua Clara";16053
58189;"Vicente Guerrero";16053
58189;"Rincon de Agua Clara";16053
58190;"Agustin Arriaga Rivera";16053
58190;"Alcaide Ignacio Perez";16053
58190;"Nueva Valladolid";16053
58190;"Rector Hidalgo";16053
58195;"Ana Maria Gallaga";16053
58195;"Ampliacion Ana Maria Gallaga";16053
58195;"Arboleda de la Huerta";16053
58195;"Constituyentes de Apatzingan de 1814";16053
58195;"Doctor Jose Maria Coss";16053
58195;"Mariano Michelena";16053
58195;"Sitio de Cuautla";16053
58195;"Tabiqueros";16053
58195;"La Arrieria";16053
58195;"Rincon del Rio Grande";16053
58195;"Rincon de La Santa Cruz";16053
58195;"Hacienda La Trinidad";16053
58195;"Niños Heroes";16053
58195;"La Calera";16053
58195;"Insurgentes de Valladolid";16053
58195;"Ampliacion Mariano Michelena";16053
58195;"Rincon de la Trinidad";16053
58195;"Ampliacion Club Campestre La Huerta";16053
58195;"Escritor de la Independencia";16053
58195;"Maximo Bravo";16053
58195;"Ampliacion Campestre del Vergel";16053
58195;"Nuevo Vergel";16053
58195;"Santa Martha";16053
58196;"Solear Torremolinos";16053
58197;"Carlos Maria de Bustamante";16053
58197;"Jardines de Torremolinos";16053
58197;"Ampliacion Jardines de Torremolinos";16053
58200;"Ciudad Industrial";16053
58200;"Cañadas del Bosque";16053
58210;"Articulo 27 Constitucional";16053
58210;"Independencia";16053
58210;"Isaac Arriaga";16053
58210;"Ampliacion Isaac Arriaga";16053
58210;"Torres Revolucion";16053
58216;"Bosques de Oriente";16053
58217;"Primo Tapia";16053
58218;"Ampliacion Division del Norte";16053
58218;"Aquiles Serdan";16053
58218;"Canteras";16053
58218;"Division del Norte";16053
58218;"Elias Perez avalos";16053
58218;"Salvador Escalante";16053
58218;"Jose Maria Pino Suarez";16053
58218;"Ampliacion Aquiles Serdan";16053
58219;"Congreso Constituyente de Michoacan";16053
58219;"Constituyentes de Queretaro";16053
58219;"Diego Rivera";16053
58219;"Joaquin Amaro";16053
58219;"Julian Bonavit";16053
58219;"Martin Castrejon";16053
58219;"Salvador Alcaraz Romero";16053
58219;"Veinte de Noviembre";16053
58219;"Ampliacion Veinte de Noviembre";16053
58219;"Arco de la Cantera";16053
58220;"Enrique Ramirez";16053
58226;"Union";16053
58226;"Nuevo Amanecer";16053
58226;"Ilustres Novohispanos";16053
58227;"Vicente Lombardo Toledano";16053
58228;"Buenavista I";16053
58228;"Buenavista II";16053
58228;"Virrey Antonio de Mendoza";16053
58228;"La Primavera";16053
58230;"Cinco de Mayo";16053
58230;"Vasco de Quiroga";16053
58240;"Erendira";16053
58240;"Lomas de Guayangareo";16053
58240;"Lomas de Hidalgo";16053
58240;"Matamoros";16053
58245;"Virreyes";16053
58248;"Hospitales de Don Vasco";16053
58249;"El Mirador del Punhuato";16053
58250;"Insurgentes";16053
58250;"Pascual Ortiz de Ayala";16053
58253;"El Ejido de Atapaneo";16053
58254;"Orquideas";16053
58254;"Puerta Tres Marias Sur";16053
58254;"Argos";16053
58254;"Francisco Xavier Clavijero";16053
58254;"Fray Antonio de Lisboa";16053
58254;"Ampliacion Lomas del Punhuato";16053
58254;"Mil Cumbres";16053
58254;"Ampliacion Mil Cumbres";16053
58254;"Valle del Punhuato";16053
58254;"Rinconada los Pirules";16053
58254;"Valle de Mil Cumbres Sur";16053
58254;"Lomas de las Americas";16053
58254;"Valle de las Flores";16053
58254;"Faldas del Punhuato";16053
58254;"Rincon del Punhuato";16053
58254;"Real Punhuato";16053
58254;"Ana Sofia";16053
58254;"Alonso de la Veracruz";16053
58254;"Bartolome de las Casas";16053
58254;"Colegios Novohispanos";16053
58254;"Corporativos Tres Marias";16053
58254;"Fresnos Oriente II";16053
58254;"Paseo del Parque";16053
58255;"Eucaliptos";16053
58255;"San Rafael";16053
58256;"Lomas del Punhuato";16053
58257;"Paseo de las Lomas";16053
58258;"Dieciocho de Mayo";16053
58258;"Ampliacion Dieciocho de Mayo";16053
58258;"Diego de Basalenque";16053
58258;"Doce de Diciembre";16053
58258;"Loma Libre";16053
58258;"Nicolas Romero";16053
58258;"Nuevo Punhuato";16053
58258;"Portales de Morelia";16053
58258;"Ampliacion Nicolas Romero";16053
58260;"Chapultepec Norte";16053
58260;"Chapultepec Oriente";16053
58260;"Chapultepec Sur";16053
58270;"Jardines del Rincon";16053
58270;"La Rinconada";16053
58270;"Rincon Bugambilias";16053
58270;"Poblado Ocolusen";16053
58270;"Rincon de Ocolusen";16053
58270;"Las Americas";16053
58277;"Del Periodista";16053
58277;"Fray Antonio de San Miguel Iglesias";16053
58278;"Cumbres Morelia";16053
58280;"Cinco de Diciembre";16053
58280;"Del Empleado";16053
58280;"Nueva Chapultepec";16053
58290;"Bosque Camelinas";16053
58290;"Electricistas";16053
58290;"La Loma";16053
58290;"Camelinas";16053
58295;"Ejidal Ocolusen";16053
58295;"Terrazas del Campestre";16053
58296;"Club Campestre de Morelia";16053
58297;"Cundagua";16053
58297;"Prados del Campestre";16053
58300;"La Aldea";16053
58300;"Lomas de la Aldea";16053
58300;"Lucio Blanco";16053
58300;"Pablo Gonzalez Casanova";16053
58300;"Filomeno Mata";16053
58300;"Natalio Vazquez Pallares";16053
58300;"Nueva Floresta";16053
58300;"Francisco I. Madero";16053
58302;"Puerto de Buenavista";16053
58304;"Jose Vasconcelos";16053
58304;"Ampliacion la Palma";16053
58314;"13 de Abril";16053
58330;"El Potrero";16053
58330;"Ignacio Allende";16053
58330;"Rio Florido";16053
58330;"San Lorenzo Itzicuaro";16053
58330;"Margarita Moran";16053
58330;"San Isidro";16053
58330;"Itzicuaro";16053
58330;"Ampliacion Rio Florido";16053
58330;"Cerritos";16053
58331;"2 de Octubre";16053
58331;"Guadalupe (Capula)";16053
58332;"El Progreso";16053
58336;"Las Garzas";16053
58337;"Ampliacion San Pascual";16053
58337;"Las Palmas";16053
58337;"Rincon de los Fresnos";16053
58337;"Arboledas Valladolid";16053
58337;"Guadalupe Victoria";16053
58337;"Ampliacion Ignacio Lopez Rayon";16053
58337;"Jardines de Sindurio";16053
58337;"La Esperanza";16053
58337;"La Nueva Esperanza";16053
58337;"Manuel Garcia Pueblita";16053
58337;"Margarita Maza de Juarez";16053
58337;"Michoacan";16053
58337;"Niño Artillero";16053
58337;"El Parian";16053
58337;"Rincon del Pedregal";16053
58337;"San Isidro Itzicuaro";16053
58337;"San Pascual";16053
58337;"Tinijaro";16053
58337;"Sindurio";16053
58337;"Valle de las Rosas";16053
58337;"Rincon de la Ortiga";16053
58337;"Mariano Abasolo";16053
58337;"Veintitres de Marzo";16053
58337;"Huertas del Poniente";16053
58337;"Heroes Republicanos";16053
58337;"Ciudad Jardin";16053
58337;"Heroes de la Nacion";16053
58337;"Ampliacion Ciudad Jardin";16053
58337;"El Cipres";16053
58337;"Jesus Gonzalez Ortega";16053
58337;"Manantiales del Parian";16053
58337;"Ignacio Lopez Rayon";16053
58337;"Ampliacion Niño Artillero";16053
58337;"San Mateo II";16053
58337;"Benedicto Lopez";16053
58337;"Congreso Hispanoamericano";16053
58337;"La Esperanza III";16053
58337;"Ejercito de la Republica";16053
58337;"Ampliacion de San Isidro Itzicuaro";16053
58337;"Las Guares";16053
58337;"San Isidro Itzicuaro";16053
58337;"San Gregorio";16053
58341;"Socialista";16053
58341;"Tenencia Morelos";16053
58341;"Periodismo";16053
58341;"Pablo Galeana";16053
58341;"El Arquito";16053
58341;"Simpanio Norte II";16053
58341;"Ampliacion Simpanio Norte";16053
58341;"Lomas de La Campiña";16053
58342;"La Mintzita (Piedra Dura)";16053
58342;"Humberto Gutierrez Corona";16053
58346;"Hermenegildo Galeana";16053
58350;"Esmeralda";16053
58350;"Mision de la Montaña";16053
58353;"Ojo de Agua (Escorpion Potrerito)";16053
58360;"Huaniqueo de Morales";16037
58360;"Barrio Alto";16037
58360;"El Morral";16037
58360;"El Progreso (El Porvenir)";16037
58360;"El Torrente";16037
58360;"Lindavista";16037
