d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
58100,Valle Dorado Norte,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,6621,Urbano,06
58110,Ejidal Francisco Villa,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0109,Urbano,06
58110,General Pedro Mar°a Anaya,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0110,Urbano,06
58110,Granjas del Maestro,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0111,Urbano,06
58110,Prados Verdes,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0113,Urbano,06
58110,Santiaguito,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0114,Urbano,06
58110,Doctor Miguel Silva Gonz†lez,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,3426,Urbano,06
58110,Juan JosÇ Codallos,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,4795,Urbano,06
58110,Jardines de Santiaguito,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,4825,Urbano,06
58114,La Joya,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0116,Urbano,06
58114,INFONAVIT Loma Bonita,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,31,053,0117,Urbano,06
58114,Popular Progreso,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0118,Urbano,06
58114,Ampliaci¢n Popular Progreso,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0119,Urbano,06
58114,Mirador de la Cantera,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,12,053,0176,Urbano,06
58114,Ignacio Zaragoza,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0983,Urbano,06
58114,De las Canteras,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,5546,Urbano,06
58115,Lago I,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0120,Urbano,06
58115,Ampliaci¢n El Realito,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0121,Urbano,06
58115,Lago II,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0122,Urbano,06
58115,Ampliaci¢n Unidos Santa Cruz,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0123,Urbano,06
58115,Volcanes,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0124,Urbano,06
58115,Hacienda Real,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,31,053,0492,Urbano,06
58115,El Lago 3,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,3537,Urbano,06
58115,Jardines del Quinceo,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,3593,Urbano,06
58115,Valle de los Reyes,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,3709,Urbano,06
58116,Cruz del Barreno,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0125,Urbano,06
58116,El Realito,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0127,Urbano,06
58116,Josefa Ocampo de Mata,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0128,Urbano,06
58116,Loma Real,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0129,Urbano,06
58116,Mariano Escobedo,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0130,Urbano,06
58116,M†rtires de Uruapan,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0131,Urbano,06
58116,Vicente Riva Palacio,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0132,Urbano,06
58116,Villas del Real,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0133,Urbano,06
58116,Ampliaci¢n Gertrudis S†nchez,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0153,Urbano,06
58116,La Factor°a,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,0166,Urbano,06
58116,Gertrudis S†nchez,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0356,Urbano,06
58116,Torre¢n Nuevo,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0476,Urbano,06
58116,Punta Floresta,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,31,053,0487,Urbano,06
58116,Las Aves,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0518,Urbano,06
58116,Santa Cruz Campo Santo,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,0550,Urbano,06
58116,Ampliaci¢n Torre¢n Nuevo,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,3583,Urbano,06
58116,Solidaridad,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,3601,Urbano,06
58116,Torre¢n Nuevo,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,12,053,3602,Urbano,06
58116,Ampliaci¢n Mariano Escobedo,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,3646,Urbano,06
58116,Le¢n Guzm†n,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,3658,Urbano,06
58116,Torre¢n Nuevo II,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,12,053,3669,Urbano,06
58116,Rinconada de Morelia,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,12,053,3706,Urbano,06
58116,Torre¢n Nuevo III,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,12,053,3720,Urbano,06
58116,Torre¢n Nuevo IV,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,12,053,3803,Urbano,06
58116,Villas del Real (Poniente),Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,4788,Urbano,06
58116,JosÇ Mar°a Arteaga,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,4838,Urbano,06
58116,Ampliaci¢n Solidaridad,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,4938,Urbano,06
58116,Paseo Esmeralda,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,12,053,5963,Urbano,06
58116,Luis C¢rdoba Reyes,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,6272,Urbano,06
58117,Lomas del Tecnol¢gico,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0134,Urbano,06
58118,Barrio Alto,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0135,Urbano,06
58118,Francisco J. M£gica,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,0136,Urbano,06
58118,La Soledad,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0137,Urbano,06
58118,Ampliaci¢n La Soledad,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0138,Urbano,06
58118,Ampliaci¢n La Soledad (Norte),Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0469,Urbano,06
58118,Bicentenario,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,4935,Urbano,06
58118,El Para°so,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,6355,Urbano,06
58118,Arboledas,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,6356,Urbano,06
58120,Enrique Arregu°n VÇlez,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,12,053,0141,Urbano,06
58120,Lomas de Santiaguito,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0142,Urbano,06
58120,FOVISSSTE Santiaguito,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,31,053,0143,Urbano,06
58120,INDECO Santiaguito,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0145,Urbano,06
58127,Felipe Carrillo Puerto,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0146,Urbano,06
58127,Lomas de San Juan,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0147,Urbano,06
58127,Precursores de la Revoluci¢n,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0148,Urbano,06
58127,Ampliaci¢n Lomas de San Juan,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,31,053,0500,Urbano,06
58128,Alfonso Garc°a Robles,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0149,Urbano,06
58128,Profesor Jes£s Romero Flores,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0150,Urbano,06
58128,La Soledad (Oriente),Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,0515,Urbano,06
58128,Tres de Agosto,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,3001,Urbano,06
58128,Clara C¢rdoba,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,3587,Urbano,06
58128,Santa Fe,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,3600,Urbano,06
58128,Las Jacarandas,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,12,053,3852,Urbano,06
58128,SatÇlite,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,4076,Urbano,06
58128,Centenario,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,4936,Urbano,06
58128,Santa Fe Sur,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,5964,Urbano,06
58128,El Sabino,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,21,053,6358,Urbano,06
58130,Industrial,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0152,Urbano,06
58130,Obrera,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58111,16,58111,,09,053,0154,Urbano,06
58140,Cuatro de Marzo,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0156,Urbano,06
58140,Esther Tapia,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0157,Urbano,06
58140,Guadalupe,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0158,Urbano,06
58140,Irrigaci¢n,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0159,Urbano,06
58140,Jardines de Guadalupe,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0160,Urbano,06
58140,Javier Mina,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0161,Urbano,06
58140,INFONAVIT La Colina,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0162,Urbano,06
58140,Linda Vista,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0163,Urbano,06
58140,Torres del Tepeyac,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0164,Urbano,06
58140,Popular Solidaria,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0165,Urbano,06
58140,Altavista,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0496,Urbano,06
58145,Centro SCT Michoac†n,Equipamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,17,053,0341,Urbano,06
58146,Francisca Xaviera Villegas,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0167,Urbano,06
58146,Ampliaci¢n Francisca Xaviera Villegas,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0168,Urbano,06
58146,JosÇ Trinidad Salgado,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0169,Urbano,06
58146,INFONAVIT Justo Mendoza,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0170,Urbano,06
58146,La Quemada,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0171,Urbano,06
58146,INFONAVIT La Quemada,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0172,Urbano,06
58146,M†rtires de la Plaza,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0173,Urbano,06
58146,Alborada,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0495,Urbano,06
58146,Campos El°seos,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,21,053,0505,Urbano,06
58147,Defensores de Puebla,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0174,Urbano,06
58147,Leandro Valle,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0175,Urbano,06
58147,INFONAVIT Rafael Carrillo,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0177,Urbano,06
58147,Reforma,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0178,Urbano,06
58147,Ampliaci¢n Bosques del Quinceo,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0498,Urbano,06
58147,Catorce de Febrero,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3015,Urbano,06
58147,Mirador del Poniente,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3016,Urbano,06
58147,Ricardo Flores Mag¢n,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3604,Urbano,06
58147,El Dorado,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3619,Urbano,06
58147,Francisco Zarco,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3620,Urbano,06
58147,Veintiseis de Julio,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3636,Urbano,06
58147,Mercado Rep£blica,Zona comercial,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,33,053,4071,Urbano,06
58147,Bosques del Quinceo,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,4760,Urbano,06
58147,Hermosa Provincia,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,4945,Urbano,06
58147,Dos de Diciembre,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,5537,Urbano,06
58147,Ampliaci¢n Dos de Diciembre,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,6046,Urbano,06
58148,Emiliano Zapata,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0179,Urbano,06
58148,FÇlix Arregu°n,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0180,Urbano,06
58148,JosÇ Mar°a Morelos,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0181,Urbano,06
58148,Los µlamos,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0182,Urbano,06
58148,Wenceslao Victoria,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0183,Urbano,06
58148,Ampliaci¢n FÇlix Arreguin,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,6277,Urbano,06
58149,Vistas del Quinceo,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,12,053,0115,Urbano,06
58149,Eduardo Ruiz,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0184,Urbano,06
58149,Ampliaci¢n Eduardo Ru°z,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0185,Urbano,06
58149,Ignacio Ram°rez,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0186,Urbano,06
58149,Unidos Santa Cruz,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0187,Urbano,06
58149,Quinceo,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0358,Urbano,06
58149,Nuevo Horizonte,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0480,Urbano,06
58149,Terrazas Quinceo,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0490,Urbano,06
58149,Llanos del Quinceo,Condominio,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,10,053,0521,Urbano,06
58149,Santa Elena,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,21,053,0551,Urbano,06
58149,Portento,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,21,053,0569,Urbano,06
58149,Gobernador Gildardo Maga§a,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3019,Urbano,06
58149,Batalla de Morelia,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3585,Urbano,06
58149,Ni§os HÇroes de Chapultepec,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3603,Urbano,06
58149,Sebasti†n Lerdo de Tejada,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,21,053,3607,Urbano,06
58149,Nicolaitas Ilustres,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,21,053,3634,Urbano,06
58149,INFONAVIT Constituci¢n de 1857,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,3637,Urbano,06
58149,Ampliaci¢n Batalla de Morelia,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3660,Urbano,06
58149,JosÇ Mar°a de Cabrera,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3698,Urbano,06
58149,Mirador del Quinceo,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,12,053,3728,Urbano,06
58149,Nicol†s de RÇgules,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,12,053,3875,Urbano,06
58149,Praderas del Quinceo,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,21,053,3876,Urbano,06
58149,La Aurora,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,21,053,3996,Urbano,06
58149,Eduardo Ruiz (Norte),Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,4067,Urbano,06
58149,Villas de la Esperanza,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,12,053,4280,Urbano,06
58149,Valent°n G¢mez Far°as,Conjunto habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,12,053,4396,Urbano,06
58149,El Resplandor,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,6251,Urbano,06
58149,Guillermo Prieto I,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,6270,Urbano,06
58149,Guillermo Prieto II,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,6271,Urbano,06
58149,Las Higueras,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,6362,Urbano,06
58149,Villa Hermosa,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,6622,Urbano,06
58150,Bocanegra,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0188,Urbano,06
58150,Jacarandas,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0189,Urbano,06
58150,Plan de Ayutla,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0191,Urbano,06
58150,Tres Puentes,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0192,Urbano,06
58158,Carlos Salazar,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0193,Urbano,06
58158,Ampliaci¢n Carlos Salazar,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0194,Urbano,06
58158,Primo Tapia (Poniente),Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0998,Urbano,06
58160,El Porvenir,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0195,Urbano,06
58160,Las Flores,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0196,Urbano,06
58160,Las Margaritas,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0197,Urbano,06
58160,Ampliaci¢n Las Margaritas,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0198,Urbano,06
58160,Mauricio Mart°nez Solano,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0199,Urbano,06
58160,Melchor Ocampo,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0200,Urbano,06
58168,Ampliaci¢n El Porvenir,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0201,Urbano,06
58168,Santa Anita,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0202,Urbano,06
58170,Lomas del Valle,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0203,Urbano,06
58170,INFONAVIT Lomas del Valle,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0204,Urbano,06
58175,Ejidal Tres Puentes,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0206,Urbano,06
58178,Las Mariposas,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0207,Urbano,06
58178,Libertad,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0208,Urbano,06
58178,Sentimientos de la Naci¢n,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0209,Urbano,06
58179,HÇroes de Bajan,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0210,Urbano,06
58179,Jaujilla,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0211,Urbano,06
58179,Valerio Trujano,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0212,Urbano,06
58179,Villas del Sol,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,3608,Urbano,06
58180,Adolfo L¢pez Mateos,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0213,Urbano,06
58180,Ampliaci¢n Adolfo L¢pez Mateos,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0214,Urbano,06
58180,INFONAVIT Adolfo L¢pez Mateos,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0215,Urbano,06
58180,Los Ejidos,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0216,Urbano,06
58180,Hacienda Corralejo,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,21,053,0565,Urbano,06
58180,Adolfo L¢pez Mateos (Oriente),Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,4834,Urbano,06
58183,Paseo del µlamo,Unidad habitacional,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,31,053,0536,Urbano,06
58183,Hacienda de San Diego,Fraccionamiento,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,21,053,5464,Urbano,06
58186,Campestre los Manantiales,Colonia,Morelia,Michoac†n de Ocampo,Morelia,58011,16,58011,,09,053,0218,Urbano,06
